PRODUCT_ID,PRODUCT_DESCRIPTION
86748,product86748
79603,product79603
99085,product99085
94163,product94163
65276,product65276
99625,product99625
20115,product20115
21657,product21657
34706,product34706
20674,product20674
59035,product59035
45457,product45457
34466,product34466
46911,product46911
62718,product62718
69039,product69039
39053,product39053
28184,product28184
25707,product25707
28284,product28284
32267,product32267
96938,product96938
66403,product66403
48048,product48048
33040,product33040
34591,product34591
71248,product71248
4488,product4488
19698,product19698
21964,product21964
20869,product20869
51738,product51738
76376,product76376
86388,product86388
47605,product47605
57946,product57946
82552,product82552
87401,product87401
97343,product97343
26818,product26818
773,product773
5465,product5465
66294,product66294
83283,product83283
3688,product3688
78665,product78665
50652,product50652
94285,product94285
94894,product94894
42970,product42970
27947,product27947
65426,product65426
41784,product41784
61065,product61065
62546,product62546
44595,product44595
51761,product51761
85426,product85426
51910,product51910
56507,product56507
49346,product49346
9319,product9319
35030,product35030
43551,product43551
15926,product15926
30427,product30427
26340,product26340
313,product313
69440,product69440
64434,product64434
61314,product61314
72363,product72363
9964,product9964
55145,product55145
61138,product61138
7611,product7611
41127,product41127
55428,product55428
69584,product69584
47459,product47459
85184,product85184
65791,product65791
1511,product1511
72187,product72187
91346,product91346
68590,product68590
38515,product38515
75599,product75599
50453,product50453
62643,product62643
61339,product61339
65866,product65866
85094,product85094
40292,product40292
43771,product43771
22108,product22108
20892,product20892
19269,product19269
88946,product88946
29213,product29213
2083,product2083
99847,product99847
10463,product10463
25502,product25502
30261,product30261
52846,product52846
35905,product35905
25310,product25310
98570,product98570
43634,product43634
9001,product9001
39025,product39025
31434,product31434
45682,product45682
78823,product78823
13812,product13812
90034,product90034
42682,product42682
1766,product1766
68152,product68152
88205,product88205
60267,product60267
87136,product87136
16443,product16443
46429,product46429
30353,product30353
15581,product15581
35428,product35428
64463,product64463
61794,product61794
27382,product27382
74993,product74993
22268,product22268
64355,product64355
75876,product75876
65621,product65621
29836,product29836
97224,product97224
13458,product13458
66495,product66495
1545,product1545
22252,product22252
69380,product69380
74878,product74878
33334,product33334
81117,product81117
54028,product54028
70458,product70458
70130,product70130
25517,product25517
46785,product46785
97457,product97457
16912,product16912
97384,product97384
28066,product28066
44088,product44088
93654,product93654
54287,product54287
26816,product26816
31453,product31453
89058,product89058
91185,product91185
7516,product7516
20729,product20729
47210,product47210
27070,product27070
46901,product46901
53036,product53036
1123,product1123
14276,product14276
94726,product94726
13207,product13207
87170,product87170
74199,product74199
5069,product5069
98886,product98886
29908,product29908
26050,product26050
66354,product66354
82797,product82797
292,product292
41512,product41512
30900,product30900
25389,product25389
13150,product13150
94418,product94418
87971,product87971
95016,product95016
96575,product96575
20461,product20461
44652,product44652
76149,product76149
76556,product76556
90036,product90036
22901,product22901
41529,product41529
28169,product28169
98284,product98284
30916,product30916
60744,product60744
63658,product63658
98814,product98814
70352,product70352
56550,product56550
19707,product19707
64283,product64283
26789,product26789
25892,product25892
15990,product15990
23020,product23020
78311,product78311
38735,product38735
45356,product45356
17943,product17943
49992,product49992
44182,product44182
16295,product16295
38423,product38423
84977,product84977
7021,product7021
69137,product69137
91554,product91554
96810,product96810
13845,product13845
24581,product24581
31443,product31443
43575,product43575
20411,product20411
11975,product11975
42722,product42722
43149,product43149
76846,product76846
11122,product11122
24538,product24538
15885,product15885
98796,product98796
48063,product48063
14117,product14117
1981,product1981
9920,product9920
91068,product91068
58994,product58994
63095,product63095
47701,product47701
83115,product83115
58885,product58885
84244,product84244
55609,product55609
66409,product66409
45999,product45999
3874,product3874
25258,product25258
67320,product67320
10211,product10211
73755,product73755
91182,product91182
72543,product72543
47964,product47964
82842,product82842
87874,product87874
60313,product60313
10498,product10498
45410,product45410
33489,product33489
15091,product15091
38997,product38997
28010,product28010
45921,product45921
36502,product36502
61673,product61673
46211,product46211
74727,product74727
60055,product60055
90770,product90770
7124,product7124
43418,product43418
94342,product94342
21598,product21598
46607,product46607
48420,product48420
29178,product29178
47211,product47211
11289,product11289
62761,product62761
82356,product82356
32924,product32924
31744,product31744
60004,product60004
20343,product20343
96919,product96919
89830,product89830
91573,product91573
50776,product50776
9180,product9180
96058,product96058
42464,product42464
95985,product95985
61520,product61520
20223,product20223
57079,product57079
57404,product57404
36366,product36366
23201,product23201
7082,product7082
35653,product35653
39226,product39226
4223,product4223
98218,product98218
9130,product9130
5664,product5664
35012,product35012
42930,product42930
40337,product40337
67275,product67275
48277,product48277
49234,product49234
71565,product71565
94359,product94359
2148,product2148
61376,product61376
27065,product27065
16859,product16859
61875,product61875
90984,product90984
60497,product60497
23340,product23340
33212,product33212
69817,product69817
54870,product54870
53201,product53201
69043,product69043
96051,product96051
75300,product75300
19583,product19583
80374,product80374
85210,product85210
78784,product78784
50717,product50717
32685,product32685
95516,product95516
7574,product7574
55508,product55508
84200,product84200
45468,product45468
27601,product27601
28119,product28119
29168,product29168
11082,product11082
97058,product97058
51181,product51181
56736,product56736
71323,product71323
72334,product72334
97709,product97709
96719,product96719
73690,product73690
59557,product59557
52941,product52941
96821,product96821
74315,product74315
79493,product79493
64613,product64613
40127,product40127
52893,product52893
88352,product88352
60441,product60441
94995,product94995
83521,product83521
26083,product26083
8647,product8647
80108,product80108
70724,product70724
40216,product40216
16825,product16825
61906,product61906
29314,product29314
45531,product45531
23543,product23543
43970,product43970
2298,product2298
61291,product61291
21126,product21126
52909,product52909
93685,product93685
94383,product94383
33659,product33659
31838,product31838
9682,product9682
20334,product20334
45595,product45595
61459,product61459
20459,product20459
21561,product21561
37561,product37561
536,product536
25394,product25394
